place_id,name,address,lat,lng,type
ChIJyZUKKaApdTER_eLtbG_bZQE,Ichiban Market - Japanese Supermarket,"124 Trần Quang Khải, Phường Tân Định, Quận 1, Thành phố Hồ Chí Minh, Vietnam",10.7921851,106.6921109,siêu thị
ChIJgz6RckYvdTERT6izth8Wf3E,Annam Gourmet,"16-18 Hai Bà Trưng, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 70000, Vietnam",10.7767027,106.7049912,siêu thị
ChIJM1tYE5YvdTER_QooWxu3QPM,Co.opmart Cao Thang,"181 Cao Thắng, Phường 12, Quận 10, Thành phố Hồ Chí Minh 70000, Vietnam",10.7742527,106.674772,siêu thị
ChIJH0aaMM4ldTERQgfT62IZyNs,Co.opmart Đồng Văn Cống,"125 Đ. Đồng Văn Cống, Phường Thạnh Mỹ Lợi, Thủ Đức, Thành phố Hồ Chí Minh 700000, Vietnam",10.7739219,106.7624227,siêu thị
ChIJ_yjD6bYndTERIaTOPtORCQo,Co.op Mart Tam Binh,"Chung cư Sài Gòn Avenue, Đ. Số 4, khu phố 4, Thủ Đức, Thành phố Hồ Chí Minh 70000, Vietnam",10.8641098,106.7343586,siêu thị
ChIJywVD9zUvdTERnb909PpoycA,AEON Citimart Somerset,"23 Nguyễn Thị Minh Khai, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Vietnam",10.7841503,106.6996169,siêu thị
ChIJHWy3ULIvdTERZaO97R_IwC0,Siêu Thị Gia Dụng Mekoong,"439 Cách Mạng Tháng Tám, Phường 13, Quận 10, Thành phố Hồ Chí Minh 700000, Vietnam",10.7813223,106.6749111,siêu thị
ChIJr5cTDsEvdTER7rwCWyFIdKk,Hồng sâm Cheong Kwan Jang - Lotte Mart Quận 7,"Lotte Mart, Tân Hưng, Quận 7, Thành phố Hồ Chí Minh, Vietnam",10.7408769,106.7021713,siêu thị
ChIJU4Nmq0AvdTERUijlxbVwFQQ,Sài Gòn Square,"77-89 Nam Kỳ Khởi Nghĩa, Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh, Vietnam",10.7727717,106.7002448,siêu thị
ChIJKaioIzctdTEReufVrPg9nTE,Siêu thị,"1 Đường Số 17A, Bình Trị Đông B, Bình Tân, Thành phố Hồ Chí Minh, Vietnam",10.7427958,106.6119311,siêu thị
ChIJa3Dw3TcpdTEReedURB_aPYM,LOTTE Mart Tan Binh District,"20 Cộng Hòa, Phường 4, Tân Bình, Thành phố Hồ Chí Minh 70000, Vietnam",10.8009458,106.6528548,siêu thị
ChIJy_Vc-fEodTER22q9rfK05_k,Emart Supermarket,"366 Đ. Phan Văn Trị, Phường 5, Gò Vấp, Thành phố Hồ Chí Minh, Vietnam",10.8231406,106.6934509,siêu thị
ChIJ0xLQz6spdTERP-uEl7LXfIs,LOTTE Mart - Go Vap District,"18 Đ. Phan Văn Trị, Phường 10, Gò Vấp, Thành phố Hồ Chí Minh, Vietnam",10.8382545,106.6708494,siêu thị
ChIJ1V-iEN8odTER_wjHXSZ_nIw,Co.opmart Nguyen Kiem,"573 Nguyễn Kiệm, Phường 9, Phú Nhuận, Thành phố Hồ Chí Minh, Vietnam",10.8086624,106.6781238,siêu thị
ChIJwc6MH6YodTER53g8UaRKs24,Co.opmart Van Thanh,"Tòa nhà Pearl Plaza, 561A Điện Biên Phủ, Phường 25, Bình Thạnh, Thành phố Hồ Chí Minh 700000, Vietnam",10.7999678,106.7185699,siêu thị
ChIJmRrD8tUudTERvxpsxX3ktNo,Co.opmart Nhieu Loc,"Tầng trệt cao ốc SCREC, Số 974A TP, 974 Trường Sa, Phường 12, Quận 3, Thành phố Hồ Chí Minh, Vietnam",10.7864381,106.6754605,siêu thị
ChIJJZRJVAApdTERvDWRA5dXMQQ,Emart Supermarket - Phan Huy Ich,"385 Phan Huy Ích, Phường An, Hội Tây, Thành phố Hồ Chí Minh 70000, Vietnam",10.841242,106.6380392,siêu thị
ChIJhff1xc8odTER9z-gAQCvFE4,Coopmart Rach Mieu,"RM2Q+58, 48 Hoa Sứ, Phường 7, Phú Nhuận, Thành phố Hồ Chí Minh 700000, Vietnam",10.8004375,106.6883125,siêu thị
ChIJGex9auwudTERlZuNhaiRTEQ,Lotte Mart,"Tòa nhà EverRich, 968 Đ. 3 Tháng 2, Phường Phú Thọ, Quận 11, Thành phố Hồ Chí Minh, Vietnam",10.7635007,106.6568144,siêu thị
ChIJZTGs4N0udTERyD89KcTD1XU,Co.opXtra Van Hanh Mall,"TTTM Vạn Hạnh, 11 Sư Vạn Hạnh, Phường 12, Quận 10, Thành phố Hồ Chí Minh 72560, Vietnam",10.7717088,106.6700358,siêu thị
ChIJZzKwReMudTERbjtrnamtuw8,Co.opmart Hung Vuong,"96 Hùng Vương, Phường 9, Quận 5, Thành phố Hồ Chí Minh, Vietnam",10.7595226,106.6714696,siêu thị
ChIJXwhaDT4vdTERvnh03lNvCao,Saigon Co.op,"199-205 Nguyễn Thái Học, Phường Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh, Vietnam",10.7688486,106.6946663,siêu thị
ChIJsQ3w_NkpdTERnqpUfPm05bE,Siêu Thi Huong Quê Phố Thị,"33 Trương Công Định, Phường Tân Bình, Tân Bình, Thành phố Hồ Chí Minh 70000, Vietnam",10.7943081,106.6401686,siêu thị
ChIJ406D0izZdDER40DhuAjmgNg,Siêu Thị 621,"02 Tân Lập, Đông Hoà, Dĩ An, Bình Dương, Vietnam",10.873763,106.8079778,siêu thị
ChIJv8LKlBcvdTERqD7KQa7LCRk,Asiana Food Town (Chợ Ẩm Thực Dưới Lòng Đất),"Khu B công viên 23, 4 Phạm Ngũ Lão, Phường Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh 700000, Vietnam",10.7690623,106.6937378,siêu thị
ChIJAUYtAQArdTER36W7FDIgdLo,Angomart siêu thị đồng giá 19k,"D15, Đ. Võ Văn Vân/21 Ấp 4B, Vĩnh Lộc B, Bình Chánh, Thành phố Hồ Chí Minh, Vietnam",10.8068826,106.5783837,siêu thị
ChIJK0dc30gvdTERBPQBULV-6Hk,Akuruhi Supermarket,"17A2 Lê Thánh Tôn, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Vietnam",10.7801753,106.7045394,siêu thị
ChIJz5qdcM4rdTERgWeya2Aqdh8,Siêu Thị Mini Mart,"37 Đ. Tân Thới Nhất 1, Tân Thới Nhất, Quận 12, Thành phố Hồ Chí Minh, Vietnam",10.8316311,106.6151372,siêu thị
ChIJP9g4u24rCzER0vswxjUWO34,Co.op Mart,"357 QL22, Tân Thông Hội, Củ Chi, Thành phố Hồ Chí Minh, Vietnam",10.9589961,106.5045037,siêu thị
ChIJ8-qZDcvTdDERjjzH51F-O58,Siêu Thị Tân Quy,"1430 TL8, ấp 12, Củ Chi, Thành phố Hồ Chí Minh 71608, Vietnam",10.9829461,106.5860076,siêu thị
ChIJ5UaWs-HVdDER8nxBcOwmzes,Co.op Mart Hóc Môn,"380 Đ. Đặng Thúc Vịnh, Thới Tam Thôn, Hóc Môn, Thành phố Hồ Chí Minh, Vietnam",10.8891008,106.6066393,siêu thị
ChIJ-UuSaQDTdDERg5qk1FLaAqM,Dự án Siêu thị mini GO! Củ Chi,"XJFF+VQJ, TL8, Hoà Phú, Củ Chi, Thành phố Hồ Chí Minh, Vietnam",10.9745608,106.6244347,siêu thị
ChIJL8ISqWXVdDERebZaauIsnLo,Siêu thị Bách hoá XANH Nguyễn Thị Lắng,"264A Nguyễn Thị Lắng, Tân Phú Trung, Củ Chi, Thành phố Hồ Chí Minh, Vietnam",10.9573496,106.5461333,siêu thị
ChIJRURC7EUsCzER4ap-3F2YFXo,VinMart+,"309 Nguyễn Thị Rành, Ấp Xóm Mới, Củ Chi, Thành phố Hồ Chí Minh 71623, Vietnam",11.008285,106.4713599,siêu thị
ChIJ02PwHy3TdDERtl7zvgOq9_c,BLUE Supermarket Phu Hoa Dong,"143 Đ. Tỉnh Lộ 15, Phú Hoà Đông, Củ Chi, Thành phố Hồ Chí Minh, Vietnam",11.0246805,106.564534,siêu thị
ChIJLwN7LVMrCzER-o5avYUnuWI,Siêu thị Bách hoá XANH Lê Minh Nhựt,"xã, 80 Đường Lê Minh Nhựt, Ấp Chánh, Củ Chi, Thành phố Hồ Chí Minh, Vietnam",10.942121,106.5172051,siêu thị
ChIJB5KjVJfTdDERnxSedc4p3zU,Siêu thị Bách hóa XANH,"149/30 Ấp Chợ xã, Bình Mỹ, Củ Chi, Thành phố Hồ Chí Minh, Vietnam",10.9941563,106.5911932,siêu thị
ChIJm57aDz0tCzERc_EYPQjXkSg,Siêu thị Bách hoá XANH Tỉnh Lộ 7,"441 Tỉnh Lộ 7, Ấp Trung Bình, Củ Chi, Thành phố Hồ Chí Minh, Vietnam",11.0466292,106.4550853,siêu thị
ChIJs4W09YMtCzERz3daia08slE,Siêu thị Bách hoá XANH Chợ Phạm Văn Cội,"47 Phạm Văn Cội, Củ Chi, Thành phố Hồ Chí Minh, Vietnam",11.0341674,106.5231175,siêu thị
ChIJM98PQqQrCzERHHgmAHyin-s,Siêu thị Bách hóa XANH Liêu Bình Hương,"85 Liêu Bình Hương, Ấp Tân Lập, Xã, Củ Chi, Thành phố Hồ Chí Minh 700000, Vietnam",10.9631249,106.5036049,siêu thị
ChIJqYmTWhgvCzERGSRbObcVNPg,Siêu thị Bách hoá XANH,"784 Tỉnh Lộ 7, Ấp Chợ, Củ Chi, Thành phố Hồ Chí Minh, Vietnam",11.0048429,106.4266831,siêu thị
ChIJh5h-veXVdDERiDaWrwttehM,Siêu thị Bách hoá XANH,"73 Đ. số 78, Tân Phú Trung, Củ Chi, Thành phố Hồ Chí Minh, Vietnam",10.944426,106.5407851,siêu thị
ChIJf3cxaPkzCzERjZSBsUCrArc,Siêu thị Bách hoá XANH,"1391 Tỉnh Lộ 7, Chợ, Củ Chi, Thành phố Hồ Chí Minh, Vietnam",11.0871482,106.5124597,siêu thị
ChIJr5v_FozTdDERaeGwDJFweyA,Cửa hàng WinMart+ 21 Tỉnh Lộ 8,"21 TL8, Ấp 1A, Củ Chi, Thành phố Hồ Chí Minh, Vietnam",10.983633,106.5753784,siêu thị
ChIJpTTnKHErCzERWQj0vOQvAjI,Siêu thị Bách hoá XANH Nguyễn Thị Lừa,"33 đường Nguyễn Thị Lừa, Ấp Chợ, Xã, Củ Chi, Thành phố Hồ Chí Minh 700000, Vietnam",10.9686257,106.4830036,siêu thị
ChIJ10aav3krCzERqZUphasXd9E,Siêu thị điện máy Chợ Lớn,"519 AH1, TT. Củ Chi, Củ Chi, Thành phố Hồ Chí Minh, Vietnam",10.9658384,106.4920051,siêu thị
ChIJoX1dyN7UdDERhCSntWkePrY,Siêu thị Bách hóa XANH Giồng Cát,"2 Giồng Cát, Tổ 1, xã, Củ Chi, Thành phố Hồ Chí Minh 700000, Vietnam",10.9320858,106.5533183,siêu thị
ChIJQRdgqTLXdDERzoXMYmjhFN4,MM MEGA MARKET Bình Dương,"Đại lộ Bình Dương, Phú Thọ, Thủ Dầu Một, Bình Dương, Vietnam",10.9630498,106.687416,siêu thị
ChIJm-rkJdPWdDER1dJ-8KhAGlI,Co.op Mart,"368 Đ. 30 Tháng 4, phường, Thủ Dầu Một, Bình Dương, Vietnam",10.9645131,106.6675335,siêu thị
ChIJeQarUT4qdTER8-rAuAPRb9s,Co.opmart,"167/2 Đ. Nguyễn Ảnh Thủ, Trung Mỹ Tây, Quận 12, Thành phố Hồ Chí Minh 700000, Vietnam",10.8573142,106.6089402,siêu thị
ChIJV-D9CJwrdTERK5hAGleCpow,Coopmart Phan Van Hon Supermarket,"102 Đ. Phan Văn Hớn, Tân Thới Nhất, Quận 12, Thành phố Hồ Chí Minh, Vietnam",10.8285007,106.6199958,siêu thị
ChIJacFU65HVdDERH_m2khnNEqc,Co.opmart Đỗ Văn Dậy,"18 Đỗ Văn Dậy, Tân Hiệp, Hóc Môn, Thành phố Hồ Chí Minh, Vietnam",10.8942086,106.5985385,siêu thị
ChIJ-0Jy2pzVdDERfUxAkmDHFbM,Siêu thị Bách hóa XANH,"98/1A, Đ Lê Lợi/Ấp Dân Thắng 2, Thành phố Hồ Chí Minh 700000, Vietnam",10.8937901,106.5863323,siêu thị
ChIJ7U2N3nIqdTERrS10lTTKkN8,Siêu thị Bách hóa XANH,"33/4F, Đ. Trung Mỹ - Tân Xuân ấp Mới 1, Tân Xuân, Hóc Môn, Thành phố Hồ Chí Minh 700000, Vietnam",10.8738416,106.60411,siêu thị
ChIJVVk35_HVdDERYt9VzMpIBdc,Siêu thị Bách hóa XANH,"23/9A Trịnh Thị Miếng, Thới Tam Thôn, Hóc Môn, Thành phố Hồ Chí Minh 700000, Vietnam",10.8928053,106.6122346,siêu thị
ChIJYbSSHtIrdTER2rqHIQNFt5o,Siêu thị Bách hóa XANH,"Xuân Thới Đông 2, Bà Điểm, Hóc Môn, Thành phố Hồ Chí Minh 70000, Vietnam",10.8704626,106.5888691,siêu thị
ChIJ6Ya6Ko0pdTERxvdgkN78K8I,Siêu thị Mini VPmart - Điểm bán Sữa bình ổn giá,"73B/Bis Tân Thới Hiệp 20, Tân Thới Hiệp, Quận 12, Thành phố Hồ Chí Minh, Vietnam",10.8579207,106.6380651,siêu thị
ChIJlSuVjrwpdTERIXkLnP5dVzY,Co.opXtra Gigamall,"Tầng 2 - 3, TTTM Sense City, 240 - 242 Đ. Phạm Văn Đồng, Hiệp Bình Phước, Thành phố Hồ Chí Minh, 700000, Vietnam",10.8273864,106.7208239,siêu thị
ChIJ0XS5_58udTER-CwHYHtXe9A,Co.opmart Hoà Bình,"175 Đ. Hòa Bình, Hiệp Tân, Tân Phú, Thành phố Hồ Chí Minh, Vietnam",10.7703038,106.629218,siêu thị
ChIJf7YFBQsndTERMgYYY08ZIpY,Co.opmart Xa Lộ Hà Nội,"191 Quang Trung, Hiệp Phú, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam",10.8480014,106.7743068,siêu thị
ChIJueUFDcAudTERpbhr8LX0Wcc,Co.opmart Phu Tho,"Chung cư Phú Thọ - Khu B, Nguyễn Thị Nhỏ, Phường 15, Quận 11, Thành phố Hồ Chí Minh, Vietnam",10.7708553,106.6536132,siêu thị
ChIJ2SzK4ZHXdDERmCNFwm-BVO0,Lotte Mart Binh Duong,"The Seasons, Đại lộ Bình Dương, Lái Thiêu, Thuận An, Thành phố Hồ Chí Minh, Vietnam",10.9055313,106.7113389,siêu thị
ChIJOd2N-ovYdDERS0hEeoegZfg,Go! Supermarket,"QL1K, Đông Hoà, Dĩ An, Bình Dương, Vietnam",10.888984,106.7758128,siêu thị
ChIJuUAqMxEldTERX0D8j4XOBCw,Siêu Thị My Market Citihome,"11 Đường 35 CL, Cát Lái, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam",10.7668,106.7835693,siêu thị
ChIJxVx9Hr8tdTERXqF-5E42FPs,GO! An Lac,"1231 QL1A, Bình Trị Đông B, Bình Tân, Thành phố Hồ Chí Minh 700000, Vietnam",10.7303369,106.6038563,siêu thị
ChIJo0EZP-wsdTERppxryXcK0Gg,Co.opmart Vĩnh Lộc B,"2 Đường số 8, Khu tái định cư, Bình Chánh, Thành phố Hồ Chí Minh, Vietnam",10.7705974,106.5660019,siêu thị
ChIJU4rfNO4udTERyIq6cZ2VXUc,Co.opmart Lý Thường Kiệt,"497 Hoà Hảo, Phường 7, Quận 10, Thành phố Hồ Chí Minh, Vietnam",10.7598125,106.6614522,siêu thị
ChIJVQv8THwudTER4CIHAEE-3Eo,Aeon Citimart（Hau Giang）,"491 Đ. Hậu Giang, Phường 11, Quận 6, Thành phố Hồ Chí Minh, Vietnam",10.7462777,106.6375905,siêu thị
ChIJ52FgMl4ldTERQpeHl81HaGI,Aeon Citimart (Tân Phú),"PPCG+QJ6 Green View, Tân Phú, Quận 7, Thành phố Hồ Chí Minh 70000, Vietnam",10.7216724,106.7265144,siêu thị
ChIJ6VfYONIldTERzIKQr4o1wHM,Siêu thị mini B's Mart,"535 Nguyễn Thị Định, Cát Lái, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam",10.7770476,106.7653035,siêu thị
ChIJoW4cvjYvdTERMph9YWYX9WA,Siêu Thị Kingfoodmart Quốc Lộ 50,"A27/12 QL50, Bình Hưng, Bình Chánh, Thành phố Hồ Chí Minh 71800, Vietnam",10.729779,106.6562333,siêu thị
ChIJQZ5VcJotdTERkXxk4qoyQF0,Siêu thị Hàn Quốc KoKoMart,"47 Đ. Số 1, An Lạc A, Bình Tân, Thành phố Hồ Chí Minh 700000, Vietnam",10.7482647,106.6199886,siêu thị
ChIJ5Z6XeQAtdTER9yH5rVQmLzg,Hệ thống siêu thị sữa Minh Đức 9,"658b Nguyễn Cửu Phú, Tân Kiên, Bình Chánh, Thành phố Hồ Chí Minh, Vietnam",10.7096178,106.5808682,siêu thị
ChIJxRj9IR8pdTERlH-v2kD78z8,Siêu Thị Nga - Mỹ,"Phường 2, Tân Bình, Ho Chi Minh City, Vietnam",10.814757,106.6719056,siêu thị
ChIJ_a6WNu4udTERxvIRV1MhmUg,Hồ Chí Minh Siêu thị Coopmart,"Phường 7, District 11, Ho Chi Minh City, Vietnam",10.75975,106.6611174,siêu thị
ChIJEd__LgAtdTERTb5l5K_2s1c,Hệ thống Siêu thị sữa minh Đức 1,"219 Hưng Nhơn, Tân Kiên, Bình Chánh, Thành phố Hồ Chí Minh, Vietnam",10.713233,106.5936305,siêu thị
ChIJE_2eMGssdTERoWS-6Md3bNM,Coopmart mini,"Hẻm 439 Đ. Lê Văn Quới, Bình Trị Đông A, Bình Tân, Thành phố Hồ Chí Minh, Vietnam",10.776181,106.6047682,siêu thị
ChIJPdfb4EstdTERFRGW5U1IdsM,Siêu Thị Hàng Hoá Châu Âu _ Gains,"1646A Võ Văn Kiệt, Phường 16, Quận 8, Thành phố Hồ Chí Minh 70000, Vietnam",10.7297331,106.6249612,siêu thị
ChIJLVx5cOcudTERnYJtwuFomsw,McDonald's,"460 Đ. 3 Tháng 2, Phường 12, Quận 10, Thành phố Hồ Chí Minh, Vietnam",10.7684244,106.6680198,siêu thị
ChIJOWeUREotdTERMd-OH58hZl4,Siêu thị VIỆT,"70 Bùi Tư Toàn, An Lạc, Bình Tân, Thành phố Hồ Chí Minh, Vietnam",10.73192,106.6156642,siêu thị
ChIJx5DhZsIxdTERmLch4qm1Kkc,Siêu thị Tân Đoàn Việt,"MMR3+8M4, Đường Tân Liêm, Phong Phú, Bình Chánh, Thành phố Hồ Chí Minh, Vietnam",10.6908088,106.6541887,siêu thị
ChIJuUy_Yf8rdTERz8ighPvFekM,Japanese Supermarket Online - Japana.vn,"76 Nguyễn Háo Vĩnh, Tân Quý, Tân Phú, Thành phố Hồ Chí Minh 700000, Vietnam",10.793613,106.6248218,siêu thị
ChIJAQDQ-Y8rdTER2qKK6bgXn8Q,FD Mart - Siêu Thị Hàng Nhập Khẩu,"SA2-02-03, Tòa Nhà Green Park, Đường Số 1, Phường Bình Hưng Hòa B, Quận Bình Tân, Thành Phố Hồ Chí Minh, Bình Hưng Hoà B, Bình Tân, Thành phố Hồ Chí Minh 700000, Vietnam",10.8049693,106.5938602,siêu thị
ChIJ6-37790tdTERjugNGbwUwho,Siêu Thị Good Goods,"381 Đ. Tên Lửa, P, Bình Tân, Thành phố Hồ Chí Minh 70000, Vietnam",10.7524205,106.6100308,siêu thị
ChIJ517w7XopdTERF85WqffXD8s,Siêu thị Bách hóa XANH,"55 Đ. Trần Thị Trọng, Phường, Tân Sơn, Thành phố Hồ Chí Minh 700000, Vietnam",10.8263646,106.634494,siêu thị
ChIJ-fzyDHAtdTER-I3NzV7Dqsw,Siêu Thị Hoà Bình,"24/9/9/2 Bến Lội, Bình Trị Đông A, Bình Tân, Thành phố Hồ Chí Minh, Vietnam",10.7762578,106.5874033,siêu thị
ChIJd23iEgAtdTERyL83NHcUTnI,Siêu thị tiện lợi Rmart - Chung Cư Bình Trị Đông B,"Chung Cư OT5, Hai ThànhBình, Bình Trị Đông, Bình Tân, Thành phố Hồ Chí Minh, Vietnam",10.7407633,106.6048313,siêu thị
ChIJ6eqeRlEsdTER9PfrmKn2bCE,Siêu thị Bách hóa XANH,"20 - 22 Hồ Văn Long, Phường, Bình Tân, Thành phố Hồ Chí Minh 700000, Vietnam",10.7584276,106.5889945,siêu thị
ChIJYcyKEJgtdTERPZM5T0hzKCM,Siêu thị Bách hóa XANH Đường Số 1,"66 Đường số 1, Khu Phố 3, Bình Tân, Thành phố Hồ Chí Minh, Vietnam",10.7197797,106.617334,siêu thị
ChIJq3N-at8pdTERNHMMTGZ8G1M,Co.opmart SCA Hoàng Văn Thụ,"431A Đ. Hoàng Văn Thụ, Phường 4, Tân Bình, Thành phố Hồ Chí Minh 70000, Vietnam",10.798014,106.6587363,siêu thị
ChIJlweTd0gvdTER-a6X0aJugys,Winmart,"Vincom Center, Lê Thánh Tôn/72 Đồng Khởi, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Vietnam",10.7779994,106.701739,siêu thị
ChIJDR9MnKsodTERZ0YT8iyAWVQ,Siêu Thị Genshai Saigon Pearl,"92 Nguyễn Hữu Cảnh, Phường 22, Bình Thạnh, Thành phố Hồ Chí Minh 70000, Vietnam",10.7910967,106.7192028,siêu thị
ChIJQTBedAwvdTERIVvh1I7ZLoE,Co.opmart Smile - De Tham,"QM7W+979, Đề Thám, Phường Cô Giang, Quận 1, Thành phố Hồ Chí Minh, Vietnam",10.7634189,106.6957244,siêu thị
ChIJm1-ExRAvdTERWOT_ennvojE,WinMart+,"331C Trần Hưng Đạo, Phường Cô Giang, Quận 1, Thành phố Hồ Chí Minh 71013, Vietnam",10.7616729,106.6902021,siêu thị
ChIJ87vssmUvdTERTqaxYuujemE,UR Mart,"Toà nhà Gems Center, 75, 77 Đ. Calmette, Phường Nguyễn Thái Bình, Quận 1, Thành phố Hồ Chí Minh 700000, Vietnam",10.7676409,106.6993215,siêu thị
ChIJX8ZKEpAvdTERTgOVd960gCY,Siêu thị Bách hoá XANH,"158 - 160 Đề Thám, Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh, Vietnam",10.7655911,106.6948099,siêu thị
ChIJOTLhgJUodTERYe-efLBklP0,Co.opmart Chu Van An,"241A Chu Văn An, Phường 12, Bình Thạnh, Thành phố Hồ Chí Minh, Vietnam",10.810761,106.7032124,siêu thị
ChIJhTphEtUodTERcxpV8qAlUVU,Golden Gerbera Mart,"71 Đ. Trần Huy Liệu, Phường 11, Phú Nhuận, Thành phố Hồ Chí Minh 700000, Vietnam",10.7923401,106.6778548,siêu thị
ChIJlQDtZyEmdTERJ1cvY3FlJtY,Aeon Citimart（Thao Dien）,"49 Đ. Số 66, Thảo Điền, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam",10.8134941,106.7285534,siêu thị
ChIJ72d2u6YpdTERXxxm2vorKBs,Giga Market,"Đ. Phạm Văn Đồng, Hiệp Bình Chánh, Thủ Đức, Thành phố Hồ Chí Minh 70000, Vietnam",10.8275553,106.7214274,siêu thị
ChIJ8RfMf4wndTERDg5up-s5mJE,Siêu thị WinMart Thảo Điền,"161 Võ Nguyên Giáp, Thảo Điền, Thủ Đức, Thành phố Hồ Chí Minh 70000, Vietnam",10.8021155,106.740379,siêu thị
ChIJTTZCpJYldTERE6yoy0OiIJw,Siêu thị KiMart,"10 Đ. Đồng Văn Cống, Thành phố, Thủ Đức, Thành phố Hồ Chí Minh 71113, Vietnam",10.7819076,106.7542212,siêu thị
ChIJbwbx0BAmdTERiGigod8sVcE,An Phú Supermarket,"36 Thảo Điền, Quận 2, Thành phố Hồ Chí Minh, Vietnam",10.8051899,106.73654,siêu thị
ChIJqXmUtckpdTERUjkX4qW9SmU,越南中国超市 - 胡志明平盛郡店,"WT2-1, SH-08, 71/3 Nguyễn Văn Thương, Phường 25, Bình Thạnh, Thành phố Hồ Chí Minh, Vietnam",10.803564,106.7210056,siêu thị
ChIJX8JlLWomdTERJedqb9CzeEo,Oxygen at The Vista,"628C Võ Nguyên Giáp, An Phú, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam",10.8052193,106.7516806,siêu thị
ChIJxwFuBkAndTER_PnqhdStvMM,Siêu thị Bách hóa Xanh,"40-40A-42-44, Lê Văn Chí Cư Xá Việt Thắng, Linh Xuân, Thủ Đức, Thành phố Hồ Chí Minh 700000, Vietnam",10.8595083,106.7783286,siêu thị
ChIJLcrfeMghdTER3FOQo6F9D-A,SIÊU THỊ PEI FRESH & HAPPY | SIÊU THỊ THỰC PHẨM TƯƠI,"RRQM+FX8, Cầu Vồng, Long Thạnh Mỹ, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam",10.8386802,106.8350091,siêu thị
ChIJa1vL4ccndTEREG32YX6G6eY,Siêu Thị Kingfoodmart 46 Trần Não,"46-48 Trần Não, Khu phố 2, Thủ Đức, Thành phố Hồ Chí Minh 71109, Vietnam",10.7967571,106.7310888,siêu thị
ChIJwTe9j1XZdDERKRN6QcqeXuE,Mega Supermarket Bien Hoa,"XR47+MJ3, QL1K, Quang Vinh, Biên Hòa, Đồng Nai, Vietnam",10.9566274,106.8140522,siêu thị
ChIJpYBXltU3dTERdLzZJIX9YAY,Co.opmart Cần Giuộc,"JM44+5HC, Tuyến tránh, QL50, Khu Phố Thanh Ba, Cần Giuộc, Long An, Vietnam",10.6054475,106.6564175,siêu thị
ChIJ4QKeDyAvdTERiDAvGUbohrQ,Siêu thị tiện lợi Happy Mart,"C0.08 Saigon South Resident, Phước Kiển, Nhà Bè, Thành phố Hồ Chí Minh 73200, Vietnam",10.7205429,106.7043061,siêu thị
ChIJRx-aXJc6dTERbLqP1pFrw4E,Co.opmart,"18 Nguyễn Bình, Phú Xuân, Nhà Bè, Thành phố Hồ Chí Minh, Vietnam",10.6738467,106.7359903,siêu thị
ChIJf1AFCXFpdTER7firpQmLQco,Co.op Mart Can Gio,"128 Đào Cử, TT. Cần Thạnh, Cần Giờ, Thành phố Hồ Chí Minh, Vietnam",10.4125992,106.9681186,siêu thị
ChIJH7-XVQAvdTERMaR_bC5rVeU,K Mega Mart - Siêu thị Hàn Quốc,"25-27 Nội khu Hưng Phước 1, Khu đô thị Phú Mỹ Hưng, Quận 7, Thành phố Hồ Chí Minh 70000, Vietnam",10.7314476,106.7094749,siêu thị
ChIJAYf-R4gudTER8093_5DErrw,Co.opmart Hậu Giang,"188 Đ. Hậu Giang, Phường 2, Quận 6, Thành phố Hồ Chí Minh, Vietnam",10.749985,106.643181,siêu thị
ChIJPRILFgArdTERkqJo9c0GwSI,NAGA-Mart Siêu Thị Đồng Giá 18K | Siêu Thị Đồng Giá Quận 12 | Siêu Thị Đồng Giá Trường Chinh,"94a Đ. Trường Chinh, Khu phố 6 P, Quận 12, Thành phố Hồ Chí Minh, Vietnam",10.827574,106.6253805,siêu thị
ChIJgcm-PuovdTERHbKzeZZKWYA,Aeon Citimart,"New Saigon Apartment, Nguyễn Hữu Thọ, Phước Kiển, Nhà Bè, Thành phố Hồ Chí Minh 700000, Vietnam",10.7193891,106.7012203,siêu thị
ChIJ3zmZPbIvdTERqMxy2Dxu6j0,Siêu Thị JMART Bến Vân Đồn,"Tòa nhà Gold View, Bến Vân Đồn/346 HCMC, Phường 1, Quận 4, Thành phố Hồ Chí Minh 70000, Vietnam",10.7567536,106.6916084,siêu thị
ChIJTXgqD2YvdTERxUO3z08YcxU,Aeon Citimart（Hà Huy Tập）,"Nam Long, 1 Hà Huy Tập, Tân Phong, Quận 7, Thành phố Hồ Chí Minh, Vietnam",10.7266317,106.7097633,siêu thị
